Flood?,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Avg Temp
0,87,0.4,1.5,7.2,21
0,78,0.7,1.2,8.8,25.25
0,83,0.9,3.5,7.5,29.05
0,80,0.8,3.7,9.1,30.55
0,83,1.3,4.8,8,30.7
1,88,0.9,6.1,4.4,31.8
1,93,1.3,6.6,4.5,29.55
1,93,0.9,6.9,2.9,30.85
1,89,0.8,6,4.2,30.6
1,89,0.5,4.9,5.3,29.65
0,85,0.3,1.6,7.9,25.2
0,84,0.4,1.6,7.8,22
0,81,0.5,0.9,7.7,20.85
0,80,0.8,1.1,8.4,27
0,77,0.6,2.2,8.1,29.25
0,81,1.5,3.8,7.4,30.35
1,83,1.3,4.8,6,30.8
1,89,1.3,6.4,3.4,31.55
1,91,1.4,6.8,3.8,29.85
1,89,1.6,6.8,4.4,29.8
1,89,0.9,5.7,5.2,30.45
0,88,0.1,4,6,29.6
0,84,0.1,2.6,6.9,26.15
0,83,0.1,0.4,7.9,21.85
0,81,0.2,0.7,7.2,20.3
0,81,0.4,2,6.9,23.6
0,71,0.6,1.1,8.6,26.95
0,79,1.6,3.7,6.8,29.5
0,82,1,4.1,7.4,31.35
1,88,1.2,6.1,4.1,30.65
1,91,1.2,6.9,2.2,29.7
1,88,0.9,6.3,4.5,30.7
1,91,0.9,6.5,3.4,30.3
1,88,0.4,3.8,6.6,29.55
0,85,0.6,2.3,6.6,25.9
0,81,0.3,0.9,5.4,21.35
0,81,0.4,1.6,6.5,21.6
0,77,0.6,1.3,7.6,22.1
0,78,1,3.6,6.9,28.45
0,80,1.4,2.8,8.8,30.6
0,81,1.1,4.5,7.5,31.1
1,89,1.3,6.6,2.9,30.75
1,90,1.1,7.1,2.8,29.65
1,88,0.9,6.1,4.1,29.8
1,88,0.8,5.5,5,30.15
1,87,0.4,3.3,6.6,29
0,83,0.1,1.1,8.6,25.4
0,87,0.1,0.9,6.2,22.55
0,82,1.7,0.5,6.8,21.3
0,75,3.1,0.8,8.5,24.8
0,77,2.3,2.8,7.5,28.05
0,78,3.9,2.8,8.8,31.05
0,79,4,4.7,7.2,30.8
0,82,3.5,5.3,6.1,32
1,89,3.1,6.7,3.7,30.35
1,89,2,6.6,4,30.8
0,87,1.8,5.3,5.3,30.75
0,87,0.8,3.2,7.1,28.75
0,83,0.4,2.1,7.7,26.65
0,82,0.6,0.5,7,21.3
0,81,1.9,1,7.1,19.85
0,75,1.7,1.6,7.5,24.1
0,73,3.1,2.5,8.2,29.9
1,81,3.8,5.6,6.7,31.05
1,88,2.7,6.6,3.8,30.75
1,87,2,6.1,4.8,30.35
0,87,1.5,6.1,4.8,31.15
0,88,1.2,5.2,5.1,30
1,86,0.5,3.9,7,30.3
0,85,0,1.4,6.9,26.75
0,82,0.4,1.4,6.2,21.9
0,79,1,0.5,6.7,19.95
0,73,2,0.9,7.9,23.4
0,72,3.2,2.5,8,27.8
0,79,1.7,3.5,7.5,29.35
0,82,2.7,4.8,7.3,30.7
1,88,3.5,6.3,3.6,30.95
1,87,3,5.9,4.8,30.7
1,90,2.9,6.5,3.4,30.75
1,89,2.9,5.8,4.2,30.7
0,85,0.3,2.8,6.9,29.75
0,83,0.2,0.6,7.7,25.45
0,84,1.2,2.4,5.6,22.45
0,82,1.9,2,5.4,20.9
0,73,2.4,0.5,8.3,24.25
0,75,1.8,2.3,7.5,28.8
1,79,2.9,4.1,7.3,30.5
0,80,2.2,3.8,6.9,31.25
1,86,2.3,6.6,3.8,31.95
1,89,2.2,6.9,3.7,30.35
1,87,1.8,6.5,5.1,30.4
1,90,1.3,5.9,4.1,30.5
0,86,1.1,3.2,6.9,28.95
0,83,1.2,2.5,6.1,25.7
0,85,1.4,1.1,5.9,20.75
0,80,1.4,0.3,7.1,19.65
0,76,1.3,1.6,7.7,23.55
0,76,1.9,1.8,8.6,28.6
0,76,2.5,3.5,8.2,30.1
1,87,4.1,6.9,3.8,31.15
1,85,2.4,5.7,5.7,31.4
1,87,3.1,6.4,4.7,29.75
1,88,2.5,6.4,4,30.1
1,88,2,5.7,4.2,30.5
0,88,1.9,4.7,4.9,29.3
0,81,1,0.9,8.5,24.95
0,82,1,0.5,6.7,21.85
0,80.04255319,0.3,0.9,5.987878788,19.6
0,77.06382979,4.2,0.5,6.833333333,24.25
0,77.06382979,1,2,6.781818182,26.75
1,88.53191489,4.4,5.8,3.787878788,28.6
0,86.23404255,3,3.2,5.606060606,27.95
0,82.59574468,2.1,2.7,6.515151515,25.65
0,81.42553191,2.9,2,5.93030303,20.9
0,80,2.4,2.5,5.987878788,20.4
0,78,2.6,1.4,6.833333333,25.05
0,78,2.9,3.3,6.781818182,26.4
0,78,3.1,3,6.948484848,29.55
0,81,3.6,4.1,5.724242424,29.85
0,86,4,6.3,3.306060606,29.85
1,89,4.2,7.1,2.845454545,29.1
1,88,4.2,6.8,3.666666667,29.15
0,92,3.9,6.5,3.787878788,28.8
1,89,2.2,2.7,5.606060606,27.55
0,86,1.5,0.5,6.515151515,22.8
0,84,1.8,1.4,5.93030303,21.35
0,83,2.2,1.1,5.987878788,19.95
0,80,1.9,2.9,6.833333333,22.4
0,79,2.8,2.8,6.781818182,27.25
0,85,3.2,3.8,6.948484848,29.05
0,86,3.8,5.4,5.724242424,31.05
0,91,3.3,7.6,3.306060606,28.35
1,90,3.6,7.1,2.845454545,29.25
1,90,1.9,7.5,3.666666667,29.4
0,86,1.4,6.5,3.787878788,29.75
0,87,1,5,5.606060606,27.95
0,84,0.2,2.7,6.515151515,23.95
0,82,0.5,1.8,5.93030303,21.05
0,80,0.5,0.9,5.987878788,18.7
0,85,1.1,1.6,6.833333333,24.85
0,83,2.8,3.5,6.781818182,28.2
1,85,4.1,4.1,6.948484848,29.6
0,83,1.3,4.2,5.724242424,30.55
0,93,3.3,7.5,3.306060606,28.5
1,90,4.5,7.7,2.845454545,28.5
1,91,3.6,7.6,3.666666667,28.55
1,87,1.2,6.5,3.787878788,29.4
1,85,2.9,3.9,5.606060606,28.75
0,85,0.7,2.4,6.515151515,25.25
0,85,0.7,2.6,5.93030303,20.95
0,83,1.2,3.3,5.987878788,19.25
0,83,1.5,3.1,6.833333333,22.45
0,85,4.3,3.8,6.781818182,27.35
0,88,4.3,4.7,6.948484848,29.7
0,89,4.2,6,5.724242424,30.6
1,90,2.4,6.7,2.845454545,30.05
0,88,2,5.9,3.666666667,30
1,92,3.4,6.4,3.787878788,28.75
0,93,0.7,6.2,5.606060606,28
0,82,0.2,1.1,6.515151515,25.8
0,83,0.3,0.2,5.93030303,20.6
0,79,0,1.1,5.987878788,20.25
0,77,0.1,0.6,6.833333333,22.75
0,77,0.9,1.1,6.781818182,26.5
0,81,1.9,3.6,6.948484848,28.55
0,84,0.9,3.8,5.724242424,29.55
1,88,2.5,6.8,3.306060606,28.55
1,90,2,6.9,2.845454545,28.8
0,89,1.6,7,3.666666667,27.85
1,88,1.5,6.8,3.787878788,29.75
0,86,0.7,4.4,5.606060606,28.6
0,82,0.6,1.9,6.515151515,24.45
0,80,0.1,0.9,5.93030303,21.15
0,77,0.1,0.2,5.987878788,20.5
0,76,0.5,1.2,6.833333333,21.95
0,79,1.6,1.1,6.781818182,27.7
0,85,1.7,3,6.948484848,29.45
0,83,2.4,3.2,5.724242424,30.75
1,88,1,5.4,3.306060606,30.45
0,91,1.9,5.6,2.845454545,30.5
1,91,1.2,6,3.666666667,28.7
0,85,0.7,4.1,3.787878788,30.25
0,87,0.2,2.3,5.606060606,28.95
0,80,0.2,2.2,6.515151515,25.95
0,77,0.3,0.8,5.93030303,23.1
0,79,0.4,1,5.987878788,20.3
0,77,0.7,1.6,6.833333333,25.25
0,77,0.8,1.8,6.781818182,27
0,81,2.6,4.2,6.948484848,31.4
1,84,1.6,5.4,5.724242424,29.1
1,88,1.5,5.9,3.306060606,29.05
1,90,2.6,6.3,2.845454545,29.1
0,89,1.1,6,3.666666667,28.6
0,88,0.8,5.3,3.787878788,28.8
0,86,0.5,3.3,5.606060606,27.85
0,82,0.8,2.9,6.515151515,25.6
0,80,0.7,1.8,5.93030303,21.25
0,76,0.3,0.4,5.987878788,19.9
0,74,0.4,0.5,6.833333333,24.1
0,78,0.9,2.4,6.781818182,28.75
0,82,1.9,3.7,6.948484848,28.2
0,83,2.3,4.9,5.724242424,27.4
1,89,1.1,6.1,3.306060606,28.2
1,93,0.8,6.9,2.845454545,26.95
1,93,1.8,6.7,3.666666667,29.55
0,90,0.6,5.4,3.787878788,29.7
0,88,0.3,4.4,5.606060606,30
0,86,0.4,3.3,6.515151515,27.25
0,86,0.2,0.1,5.93030303,20.6
0,80,0.3,0.8,5.987878788,20
0,75,0.4,1.7,6.833333333,24.1
0,71,0.5,1.1,6.781818182,28.5
0,80,2.3,2.7,6.948484848,30.1
0,81,1.5,4.4,5.724242424,30.05
1,87,1,5,3.306060606,29.95
1,93,0.8,6.3,2.845454545,28.45
0,90,1.3,5.5,3.666666667,31.4
0,89,0.9,5.7,3.787878788,29.45
0,88,0.3,3.9,5.606060606,29.25
0,83,0.4,2.7,6.515151515,26.45
0,78,0.1,0.2,5.93030303,20.1
0,76,0.1,0.2,5.987878788,20.05
0,77,0.3,0.9,6.833333333,23.9
0,76,0.8,1.4,6.781818182,28.15
0,78,1.3,2.6,6.948484848,29.15
0,84,0.7,4.1,5.724242424,30.25
1,89,0.7,5.8,3.306060606,28.45
1,91,1.3,6.2,2.845454545,28.5
1,92,0.6,6.1,3.666666667,28.4
0,89,0.5,4.4,3.787878788,29.6
0,86,0.2,2.3,5.606060606,28.4
0,84,0.1,2.3,6.515151515,27.2
0,80,0.1,0.9,5.93030303,21.65
0,81,0.2,0.7,5.987878788,20.45
0,81,0.4,1.8,6.833333333,23.2
0,83,0.6,2.3,6.781818182,28
0,84,1.3,5,6.948484848,27.65
0,86,0.8,5.2,5.724242424,29.05
1,89,0.4,6,3.306060606,29.3
1,89,0.7,6.5,2.845454545,29.55
0,88,0.5,6.5,3.666666667,29.9
0,86,0.3,5.2,3.787878788,30.15
0,84,0.1,2.9,5.606060606,28.15
0,82,0.1,3,6.515151515,26.25
0,78,0.2,1,5.93030303,22.2
0,78,0.3,0.6,5.987878788,19.2
0,71,0.4,1.7,6.833333333,23.65
0,69,0.4,2.4,6.781818182,26.55
0,81,0.6,3.2,6.948484848,29.25
1,83,1.3,5.3,5.724242424,30.65
1,87,0.7,5.9,3.306060606,29.15
1,87,0.7,5.7,2.845454545,30.85
1,87,1,5.8,3.666666667,30.1
0,88,0.2,5.7,3.787878788,29.35
0,84,0.3,2.8,5.606060606,28.85
0,79,0.2,0.9,6.515151515,25.8
0,76,0.2,0.7,5.93030303,21.8
0,79,0,1,5.987878788,19.6
0,77,0,1.6,6.833333333,22.75
0,77,0,2.2,6.781818182,26.75
0,81,0,3.4,6.948484848,28.6
0,84,0,4.3,5.724242424,28.95
0,88,0,5.9,3.306060606,29.05
0,90,0,6.3,2.845454545,28.4
0,89,0,6.1,3.666666667,28.55
0,88,0,5.3,3.787878788,28.8
0,86,0,3.3,5.606060606,27.85
0,82,0,2,6.515151515,25.2
0,80,0,1.1,5.93030303,21
0,74,0.2,0.4,5.987878788,21.15
0,75,0.4,1.6,6.833333333,23.75
0,77,0.5,2.6,6.781818182,28.4
0,77,1.7,3.1,6.948484848,31.1
1,84,1.1,4.6,5.724242424,29.8
0,88,0.7,6.1,3.306060606,30.1
1,90,0.9,6.4,2.845454545,28.9
0,88,0.7,5.9,3.666666667,30.1
0,87,0.5,5.1,3.787878788,29.8
0,85,0.3,3.1,5.606060606,28.7
0,75,0.2,0.7,6.515151515,26.15
0,75,0.2,1.4,5.93030303,21.65
0,78,0.4,1.6,7,20.9
0,75,0.3,1.3,7.2,24.65
0,75,0.6,3.5,6.8,26.9
0,84,1,3.8,5.9,28.4
0,84,0.7,5,4.2,28.95
1,86,1.1,5.4,4.4,30.15
1,90,1.1,6.7,2.5,28.9
0,88,1,6.6,3.6,29.7
0,87,0.5,5.1,4,30.6
0,79,0.1,1.6,7.8,28.45
0,75,0.3,1.1,7.8,25.3
0,81,0.5,2.2,6,21.55
0,75,0.3,0.1,6.9,21.5
0,78,0.3,2.1,6,23.4
0,72,0.6,2,7.7,27.5
0,82,1.6,3.8,7.3,29.5
0,80,0.7,2.2,7.8,31.85
0,89,0.9,6.4,2.6,30.65
0,87,1,5.7,4,30
1,89,1.1,6.3,4.1,28.65
0,85,0.7,4.6,5.7,29.9
0,81,0.1,1.3,7.2,29
0,80,0.2,1.1,6.7,25.55
0,78,0.2,0.4,5.9,20.9
0,81,0.3,1.1,5.4,21.5
0,76,0.5,1.9,6,23.4
0,81,1.2,2.8,6.8,28.4
0,81,1.4,3.4,7.7,30.1
0,84,0.7,4.2,6.7,30.55
1,89,1,5.8,4.3,30.7
1,90,0.7,5.6,3.6,30.45
1,87,1,5.8,4.3,29.95
0,88,0.7,5.1,4.1,29.95
0,87,0.3,3.8,5.1,29.05
0,81,0.3,1.8,4.3,26.05
0,81,0.3,1.2,6.3,20.95
0,79,0.4,1.6,6.5,20.7
0,73,0.5,1.3,6.4,23.5
0,74,0.9,1.5,7.7,28.45
0,81,1.5,3.2,6.7,30.2
0,83,1.3,4.6,5.9,30.45
1,89,1.2,6.5,2.4,30.7
1,88,0.8,6,3.4,29.55
1,89,0.7,6.2,2.4,30.2
0,86,0.3,4.3,4.6,29.35
0,86,0.3,3.6,5.4,30.35
0,79,0.2,0.7,6.9,24.25
0,80,0.3,1.3,5.9,21.95
0,80,0.2,1.7,5.7,21.5
0,76,0.5,1.2,6.9,23.4
0,79,1.1,3,7.5,29.1
0,79,1.2,3.4,6.8,30.6
0,82,0.9,4.1,4.8,29.95
0,88,0.7,5.7,2.5,30.85
0,88,0.9,6.4,2.2,30.15
0,87,0.8,5.8,3.6,30.1
0,88,0.5,5.1,4.7,29.65
0,83,0.2,2.1,7.8,28.75
0,81,0.1,1.5,7.5,25.3
0,81,0.1,0.8,6.1,22.2
0,79,0.3,1.6,6,21.05
0,73,0.4,1.7,7.5,23.8
0,72,0.7,1.2,8,29.2
0,78,1.2,3.6,7.1,29.1
0,82,0.4,3.3,5.4,30.2
0,86,0.7,5.1,3.2,31.2
1,88,0.7,5.5,2.5,30.45
0,85,0.4,5.8,3.1,31
1,89,0.5,5.9,2.8,29.75
0,85,0.1,2.6,5.8,28.35
0,84,0.2,2.2,6.1,26.85
0,81,0.1,1.1,6.1,22.25
0,79,0.2,0.9,7.1,21.35
0,74,0.3,1.2,7.3,24.55
0,75,0.7,2.4,7.2,28.9
0,82,0.9,3.7,6.3,30.85
0,82,0.6,2.4,7.4,31.25
0,86,1,5.5,4.2,31.05
1,88,0.4,6.2,3.2,30.05
0,88,0.3,5.2,3.1,30.05
0,84,0.1,1.8,7,29.35
0,82,0.2,2.3,6,26.6
0,82,0.1,1,7.2,22.25
0,80,0.2,0.6,6.9,20.65
0,79,0.4,1.6,6.8,23.75
0,80,0.5,2.6,6.8,27.95
0,82,0.7,3.2,7.2,30.45
0,86,1,5,5.3,30.15
1,89,0.9,5.9,3.3,30.25
1,91,0.8,6.6,2.5,30.15
1,90,0.7,6.7,2.1,29.2
0,89,0.3,5.5,4.1,30.7
0,86,0.3,3.1,6.4,29.1
0,84,0.5,2.3,6.6,25.9
0,84,0.2,0.5,6.2,22.9
0,79,0.4,0.4,6.7,18.95
0,76,0.9,1.2,7.5,23.65
0,74,0.9,1.6,7,27.95
0,80,3.1,3.6,6.9,30.1
0,83,1.5,3.9,5.8,30.9
1,88,1.4,5.3,3.4,30.95
0,89,1.3,6,3.2,29.8
0,88,0.9,5.9,4.3,29.3
1,90,0.7,5.6,3.1,29.9
0,90,0.4,5,3.1,29.2
0,84,0.2,1.1,7.2,25.05
0,82,0.3,0.5,7.1,21.2
0,85,0.4,0.6,5.7,21.1
0,84,0.4,2.7,5.8,24
0,83,0.7,3.7,5.5,26.45
0,82,1.4,3.2,7,29.05
0,85,0.7,4.4,5.2,29.6
1,89,1,5.9,2.7,30.15
1,90,0.9,6.8,2.5,28.9
0,87,0.8,5.5,5,30
0,89,0.6,5.9,4.1,30
0,89,0.4,4,4.9,28.45
0,86,0.2,2.7,5.7,26.85
0,83,0.3,1.3,5,22.1
0,84,0.3,1.4,5.2,20.7
0,80,0.4,1,6.9,25.2
0,80,0.6,1.6,7.6,29.05
0,85,1,3.2,6.9,30
0,89,2.3,5.5,4,29.3
1,91,0.9,6,2.2,30.1
0,91,1.2,6.3,2.3,29.9
1,92,0.9,6.3,3.4,30.8
0,93,0.3,5.4,2.7,29.6
0,90,0.2,3.8,4.1,29.5
0,87,0.2,2.1,5.6,24.65
0,87,0.3,1.9,4.3,21.95
0,87,0.3,0.6,5,20.4
0,84,0.6,1.9,6.2,22.4
0,84,1,1.3,6.8,29.3
0,82,1.4,2.2,7.1,31.25
0,86,1.1,3.6,5.8,29.6
0,87,0.9,4.8,3.8,30.6
1,90,1,6.7,2.2,29.3
0,89,0.7,5.8,3.7,30.15
0,90,0.5,4.8,3.8,29.9
0,88,0.3,2.8,5.5,28.9
0,85,0.2,2.7,5.4,26.1
0,78,0.3,0.5,6,20.6
0,82,0.2,0.7,5.3,20.25
0,80,0.7,1.2,6.6,23.6
0,77,0.6,1.8,5.8,26.2
0,81,1,3.5,6.3,28.7
0,85,1.1,5,4.9,29.4
1,89,1.3,6.3,3.4,29.5
1,91,0.9,6.3,2.7,29.25
1,91,0.8,6.5,2.8,29.6
0,89,0.5,5.7,3,29.7
0,88,0.2,3.4,5.3,28.95
0,85,0.2,1.2,6.6,25.35
0,82,0.2,1.6,5.8,22
0,72,0.3,0.7,5.6,20.85
0,72,0.4,1.2,6.3,22.55
0,76,1.1,2.1,6.2,27.7
0,73,0.7,2.8,6.4,30.2
0,80,1.1,4,5.8,30.85
1,88,1.1,5.9,2.8,30.4
0,90,0.9,6,2.8,29.05
0,89,0.9,5.9,3.8,29.2
0,84,0.6,4,5,29.85
0,81,0.2,2.9,4.9,28.65
0,76,0.1,2.6,5.4,26.05
0,71,0.2,0.8,5.8,21.5
0,71,0.3,1.9,5.4,20.2
0,76,0.5,2.3,5.6,23.8
0,67,0.7,1.5,7.3,28.4
0,78,1.3,2.8,7,30.65
0,83,1.5,4.4,3.9,31.25
0,88,1.1,5.8,2.4,30.6
0,90,0.9,6.1,2.3,28.8
0,88,0.8,5.3,3.8,30.65
0,88,0.6,5.5,2.9,30
0,84,0.2,3.2,5.1,29.45
0,82,0.2,3,5.2,27.05
0,73,0.2,0.3,6.6,22.15
0,80,0.3,0.6,6.3,21.1
0,76,0.4,1.4,6.8,23.55
0,79,1.3,2.3,5.9,28.7
0,83,0.9,3,6.3,29.75
0,85,1.6,4,5.2,30.8
0,88,1,5,4.1,30.45
0,89,0.8,5.5,2.4,29.6
0,91,0.7,5.7,2,29.35
0,88,0.4,4.5,4,31.35
0,85,0.4,2.3,6.3,29.3
0,83,0.2,1.5,6.4,26.35
0,80,0.2,1.6,5.2,22.55
0,79,0.2,1.1,5.4,19.55
0,78,0.4,1.7,5.7,23.05
0,81,0.8,2.5,5.6,27.9
0,82,0.7,3.6,5.5,27.3
0,85,1.2,4,5.9,29.75
0,87,1.2,5.2,4,30
1,91,1,5.9,1.8,29.9
0,89,1.1,5.3,3.3,30.85
1,90,0.9,5.2,3.7,29.8
0,84,0.3,1.8,4.9,28.4
0,82,0.2,1.7,6.7,26.85
0,84,0.4,2.2,4.6,22.3
0,85,0.4,2.2,3.8,20.55
0,80,0.4,2,5.2,23.7
0,78,0.8,2.3,5.2,26.55
0,83,1,3.3,6.5,28.65
0,87,1.1,4.1,5.4,31.25
0,89,1.4,4.5,2.5,31
1,94,1,6.2,1.8,29.5
1,93,0.7,5.6,1.9,29.85
0,91,0.5,4.9,2.4,30.75
0,88,0.3,3.3,3.9,30.6
0,84,0.3,2.1,5.7,27.95
0,83,0.2,0.2,5.8,22.9
0,81,0.4,0.5,6.4,21.1
0,75,0.4,1,6.8,25.25
0,76,0.7,1.3,6,29.15
0,80,1.1,2.2,5,30.45
0,88,0.9,4.5,4.9,30.05
0,90,1,5.8,2.7,30.7
1,91,0.8,6.3,1.4,29.55
1,92,0.7,6.3,2.2,29.3
1,90,0.5,5.6,1.8,29.45
1,89,0.3,4.7,2.5,29.3
0,82,0.2,0.9,4.5,25.75
0,82,0.2,0.7,5.7,22.35
0,81,0.4,0.9,6.1,21.45
0,77,0.4,3.1,5.1,22.05
0,78,0.7,2.5,3.6,27.2
0,81,1.5,3.2,6.3,28.8
0,85,0.9,5.1,4.1,30.5
1,89,0.8,5.8,3.3,29.6
1,90,0.7,5.6,3.7,30.05
0,88,0.7,5.8,4.5,30.75
0,88,0.3,5,1.8,30.15
0,86,0.5,3.6,3.6,30.05
0,83,0.1,1,6,26.3
0,79,0.2,0.3,5.7,21.2
0,78,0.4,0.3,5.8,20.05
0,78,0.5,1.6,5.7,23.95
0,73,0.6,1.8,4.2,27.75
0,75,1.2,3.1,7.1,30.8
0,85,0.7,4.2,5.2,29.35
1,93,1,6.5,2.1,29.1
1,90,1,6.2,2.8,29
0,87,0.8,5.4,4.9,30.2
0,90,0.4,4.3,4.2,30.05
0,88,0.1,4,5.3,29.45
0,87,0,2.5,5.6,25.95
0,83,0.2,1.1,6.1,21.05
0,82,0.2,1.9,5.7,20.35
0,74,0.3,0.5,8,22.55
0,74,0.5,1.7,7,26.75
0,82,1.1,3.6,6.3,28.35
0,85,1.1,4.6,5.7,28.8
1,90,0.7,5.7,3.1,29.15
1,92,0.8,6.9,1.4,29.45
1,90,0.6,5.8,4,29.4
0,88,0.5,4.8,3.8,30.45
0,85,0.2,2.9,6.6,29.15
0,84,0.3,2.6,6,26.6
0,84,0.2,0.8,4.7,22.9
0,83,0.4,1.5,5,20.05
0,76,0.4,1.5,6.7,23.95
0,76,0.5,2.3,6.6,27.05
0,82,1.1,2.7,6.9,29.95
0,82,1.1,4,6.2,30.6
1,89,1.1,6.2,1.8,30.7
0,88,1,5,4.5,30.55
0,87,0.8,5,4.3,30.05
0,89,0.4,4.9,3.5,29.55
0,88,0.3,3.8,4.5,29.7
0,81,0.1,0.1,8.6,25.35
0,84,0.2,1.9,5.6,22.1
0,84,0.4,2,5.2,21.25
0,76,0.4,1,7.3,23.95
0,78,0.8,2.3,6.4,28.45
0,82,1.3,4.1,5.9,29.25
0,80,0.8,3.2,5.9,31.25
1,89,0.6,5.2,2.7,30.45
1,89,0.9,5.9,3.4,29.8
1,89,0.8,5.4,4.1,29.35
1,91,0.5,5.5,2.7,29.7
0,86,0.3,2.6,6.4,28.9
0,83,0.1,0.7,8,24.2
0,84,0.2,0.5,7.7,22.45
0,81,0.3,1.7,7.2,20.95
0,75,0.5,1.2,8.7,24.85
0,80,0.9,3.1,7.5,28.7
0,78,0.7,2.7,9.1,30.35
0,81,1,3.7,8.1,30.3
0,86,0.9,4.9,4.1,31.3
0,89,1.1,5.6,4.5,29.6
0,91,0.7,6.1,2.7,30.35
0,88,0.5,5.2,4.4,30.35
0,89,0.3,3.8,5.5,29.55
0,85,0.2,1.4,7.8,25.25
0,83,0.3,1.5,7.9,22
0,83,0.3,0.9,7.7,21.2
0,81,0.5,1,8.3,26.7
0,75,0.4,1.7,8.1,29.25
0,77,0.9,3.1,8,30.25
0,83,0.6,4,6.2,30.6
0,88,0.7,5.8,3.9,31.3
0,89,0.9,5.9,3.7,29.5
1,88,1,6,4.7,30
1,88,0.7,4.9,4.9,30.05
0,88,0.2,3.9,5.4,29.45
0,86,0.2,2.7,6.6,26.3
0,85,0.2,0.2,5.8,21.95
0,81,0.3,1.1,5.2,20.05
0,80,0.4,2,6.3,23.6
0,72,0.4,1.2,8.6,27.45
0,79,0.9,3.4,8.3,29.45
0,83,0.7,3.6,6.8,31.3
1,88,0.8,5.7,3.5,30.55
1,91,0.8,6.4,1.4,29.1
0,87,0.7,5.6,4.1,30.5
1,90,0.6,6,2.2,29.9
0,86,0.3,3.4,5.8,29.4
0,85,0.3,2.2,6.3,25.85
0,85,0.2,1,5.2,21.7
0,83,0.3,1.6,5.9,21.55
0,79,0.4,1.2,7,22.5
0,83,0.7,3.2,7.5,28
0,81,0.8,2.5,8.2,30.05
0,84,0.7,3.8,6.9,30.75
0,89,0.8,5.8,2.8,30.3
1,92,0.7,6.5,2.5,29.35
0,90,0.6,5.7,4.5,29.95
0,89,0.4,5.2,5.5,30.2
1,88,0.3,2.8,6.7,28.8
0,83,0.1,1.2,8.3,25.7
0,87,0,1.7,5,22.65
0,83,1.2,0.6,7.1,21.9
0,77,1.5,1,8.6,24.3
0,78,0.9,2.7,6.4,28
0,82,1.9,2.4,8.3,31
0,83,2.1,3.7,7.2,30.4
0,88,1.7,4.5,5.9,31.45
1,93,1.5,6.3,3.5,30.6
1,91,1.3,6.3,4.1,30.3
0,88,1.3,4.9,4.9,30.55
0,85,0.2,2.7,6.9,28.8
0,82,0.4,2,7.2,26.55
0,82,0.6,0.8,6.6,21.85
0,81,1.2,1.6,6.8,20
0,73,0.6,1.6,6.9,24
0,76,1.4,2.5,7.8,29.85
0,84,2.1,3.9,8.3,31.25
0,87,1.3,4.7,6.5,30.8
1,90,1,6.1,3.4,30.4
1,90,0.7,6,4.7,30.15
0,87,0.6,5.8,4.8,30.5
0,88,1.1,4.9,5.3,29.7
1,85,0.9,3.5,6.7,30.45
0,82,0.9,1.4,6.9,26.9
0,81,1,1.5,6.1,21.85
0,80,1.3,1.4,6.2,19.95
0,76,1.4,1.1,7.9,23
0,75,2.3,2.5,7.8,27.75
0,80,1.2,3.1,7.2,28.95
0,84,2,4.2,6.2,30.25
1,88,1.3,6.1,3.5,30.35
1,88,1.2,5.4,4,30.2
1,89,1.7,6,3.3,30.4
0,90,1.7,5.1,4,30.75
0,85,1.3,2.4,6.2,29.6
0,83,1,0.5,6.9,25.35
0,85,0.7,0.7,5.7,22.55
0,83,1.6,2.2,5.4,20.65
0,75,1.5,0.6,8.1,24.05
0,78,1.9,1.7,7.7,28.5
0,81,1.9,3.2,7,29.4
0,79,1.3,3.4,7,31
0,86,1.9,5.9,3.4,30.95
0,88,1.8,6.2,3.4,29.8
0,87,1.5,5.9,5.3,29.9
0,89,1.4,5,4.3,30.45
0,86,0.9,2.5,6.7,28.75
0,83,1,2.4,6.1,25.75
0,85,1,0.8,5.7,21.05
0,78,1.2,0.6,6,20.25
0,74,1.5,1.9,7.4,23.9
0,74,1.3,1.6,7.2,28.35
0,76,1.6,3.1,6.5,30.3
1,86,3.1,6.1,2.6,30.3
0,85,3.9,4.9,4.7,31.25
1,88,2.4,6.1,3.4,29.65
1,90,1.9,5.8,3.1,29.75
0,88,1.3,4.9,3.9,30.7
0,87,1.6,4.4,5.7,29.45
0,81,1,1,8.4,25.1
0,83,1.3,0.6,6.3,22.6
0,74.21875,0.875925926,1.1,7.296226415,18.75
0,66.53125,1.022222222,1.9,8.267924528,23.3
0,61.8125,1.340740741,2.1,8.573584906,27.85
0,66.203125,1.740740741,3.7,8.009433962,31.1
0,76.859375,1.781481481,4.3,7.303773585,29.6
0,84.4375,1.701851852,5.7,4.939622642,29.6
1,86.1875,1.577777778,6.2,4.435849057,29.75
0,85.671875,1.424074074,6.1,5.001886792,29.85
0,85.578125,1.205555556,5.9,5.447169811,30.3
0,82.21875,0.809259259,3.1,7.4,28.35
0,76.609375,0.631481481,3.9,8.194339623,25.3
0,75.90625,0.685185185,0.7,7.596226415,19.8
0,74.21875,0.875925926,0.7,7.296226415,19.7
0,66.53125,1.022222222,1,8.267924528,21.75
0,61.8125,1.340740741,1,8.573584906,26.2
0,66.203125,1.740740741,4.3,8.009433962,29.3
0,76.859375,1.781481481,4.2,7.303773585,29.05
